flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
-295.19,142.87,48.47,147.79,1.663,0.177,0.455,0.169,61.0,41.0,0.246,0.115,0.23,0.066,0.066,0.131,0.049,0.049,0.049,0.0,0.0,0.829,0.557,False,-0.158,0.256,4.5,181.5,225.57,16.5,0.9,6.26,0.088,VCHO9B1TtfY,2115.0,360.0
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,AfxIr59erBA,63.0,10.0
-805.03,344.66,51.27,355.61,1.379,0.08,0.33,0.0259,23.0,20.0,0.087,0.043,0.261,0.0,0.0,0.043,0.13,0.043,0.391,0.0,0.0,0.95,0.826,False,-0.224,0.155,0.615,71.0,63.93,10.38,0.107,3.69,0.186,l5MNmKJtCJA,4628.0,888.0
-3556.2,1397.9,129.72,1435.59,1.565,0.137,0.231,0.0188,68.0,49.0,0.103,0.0,0.191,0.0,0.0,0.0,0.029,0.044,0.603,0.029,0.0,0.837,0.603,False,-0.248,0.049,1.95,184.45,191.58,16.7,0.113,5.55,0.127,bNsW80_Q9DQ,20846.0,3608.0
-1293.26,531.01,70.48,547.0,1.439,0.102,0.297,0.0505,69.0,59.0,0.13,0.362,0.058,0.174,0.014,0.0,0.014,0.014,0.101,0.116,0.014,0.881,0.754,False,-0.325,0.113,0.667,156.0,161.61,11.56,0.197,7.4,0.159,mrzhpcauJ4s,7515.0,1364.0
-151.16,93.22,28.68,97.84,1.388,0.084,0.565,0.2743,65.0,60.0,0.154,0.077,0.108,0.185,0.0,0.0,0.046,0.046,0.308,0.046,0.031,0.933,0.862,False,-0.269,0.372,1.5,123.0,43.84,12.5,0.625,5.63,0.207,53nSYd7rkBQ,1220.0,237.0
-9203.68,3571.1,165.52,3664.58,1.409,0.088,0.17,0.0063,59.0,51.0,0.051,0.068,0.169,0.39,0.017,0.0,0.068,0.119,0.102,0.0,0.017,0.922,0.797,False,-0.405,0.028,0.387,49.63,61.3,7.72,0.008,4.12,0.142,8AdKbX3LLiM,48779.0,9305.0
-1237.69,511.83,60.54,527.33,1.334,0.077,0.289,0.0385,51.0,44.0,0.059,0.02,0.157,0.059,0.039,0.0,0.0,0.059,0.549,0.039,0.02,0.864,0.745,False,-0.307,0.127,0.246,24.12,25.27,5.72,0.031,3.33,0.191,ku2cm72SvfI,6532.0,1322.0
-2858.57,1129.93,126.58,1161.76,1.561,0.162,0.219,0.0058,17.0,12.0,0.059,0.0,0.412,0.059,0.118,0.0,0.0,0.235,0.118,0.0,0.0,0.917,0.647,False,-0.297,0.064,10.667,989.33,997.12,21.67,0.378,7.47,0.118,L0ES-Z0Tjr0,16732.0,2926.0
-1030.68,427.31,75.62,440.75,1.574,0.148,0.337,0.057,64.0,52.0,0.062,0.0,0.062,0.125,0.234,0.0,0.062,0.078,0.344,0.0,0.031,0.865,0.703,False,-0.257,0.133,7.0,566.5,778.52,13.5,0.487,7.24,0.102,8eAgLpIHcrc,6617.0,1108.0
-1562.17,634.35,77.61,652.95,1.438,0.105,0.301,0.0604,98.0,67.0,0.082,0.265,0.02,0.051,0.173,0.051,0.031,0.031,0.296,0.0,0.0,0.851,0.582,False,-0.216,0.085,0.433,55.67,56.65,8.17,0.079,3.9,0.153,0F9qXbzbNxw,8798.0,1622.0
-6318.6,2462.16,144.22,2527.51,1.428,0.097,0.182,0.0123,78.0,47.0,0.385,0.064,0.051,0.013,0.0,0.038,0.013,0.051,0.321,0.064,0.0,0.872,0.526,False,-0.247,0.031,0.396,59.47,55.07,9.29,0.017,3.78,0.136,Cel78LhQ04w,33918.0,6336.0
-4415.55,1731.41,111.37,1777.59,1.405,0.081,0.2,0.017,76.0,62.0,0.25,0.118,0.026,0.053,0.013,0.079,0.053,0.013,0.382,0.0,0.013,0.871,0.711,False,-0.197,0.04,0.293,39.76,49.4,6.48,0.016,4.33,0.147,AwXputSuVeo,23492.0,4461.0
-7466.96,2901.81,172.4,2978.13,1.504,0.118,0.204,0.0069,52.0,27.0,0.327,0.038,0.0,0.058,0.0,0.0,0.0,0.0,0.577,0.0,0.0,0.704,0.365,False,-0.267,0.029,0.602,87.11,119.3,9.16,0.018,5.16,0.118,HLYe_UsgtVQ,41310.0,7493.0
61.89,9.19,34.85,11.36,1.493,0.113,0.183,0.001,8.0,4.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.25,0.125,False,-0.646,0.045,0.078,18.25,13.23,6.01,0.004,3.19,0.132,rGz-4aGYbvE,46195.0,8231.0
-168.4,98.85,31.69,103.68,1.436,0.1,0.548,0.1797,46.0,42.0,0.109,0.0,0.065,0.109,0.022,0.0,0.087,0.087,0.478,0.043,0.0,0.952,0.87,False,-0.314,0.436,0.2,52.6,56.1,7.6,0.442,4.19,0.141,hYEsn973PgY,1407.0,254.0
-1668.5,674.27,79.35,693.2,1.483,0.103,0.308,0.0389,68.0,48.0,0.074,0.015,0.191,0.074,0.0,0.074,0.059,0.088,0.426,0.0,0.0,0.854,0.603,False,-0.267,0.09,0.846,69.54,80.77,9.19,0.073,4.86,0.114,-UfkH83KeC8,9800.0,1742.0
-188.99,103.96,38.34,108.23,1.571,0.147,0.575,0.2061,54.0,46.0,0.056,0.037,0.13,0.13,0.0,0.185,0.093,0.074,0.185,0.0,0.111,0.87,0.741,False,-0.335,0.446,3.5,137.0,151.32,13.0,0.808,5.0,0.109,dir8mxyMZ58,1508.0,260.0
61.5,8.4,14.7,10.92,1.539,0.139,0.375,0.0221,20.0,16.0,0.1,0.0,0.0,0.1,0.15,0.0,0.0,0.2,0.45,0.0,0.0,0.75,0.6,False,-0.236,0.128,0.111,14.76,10.12,5.32,0.032,3.0,0.113,aH0-_BYHQtY,5102.0,889.0
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,74WgJHBRDxI,63.0,10.0
70.75,5.83,9.1,8.37,1.491,0.111,0.611,0.1532,17.0,15.0,0.118,0.118,0.176,0.0,0.059,0.059,0.235,0.118,0.118,0.0,0.0,0.867,0.765,True,-0.065,0.565,0.083,9.33,5.65,4.75,0.111,2.37,0.17,Al4HeG0SEOY,575.0,111.0
-206.41,109.62,40.59,114.39,1.621,0.158,0.596,0.2101,58.0,55.0,0.172,0.069,0.121,0.155,0.0,0.138,0.052,0.0,0.241,0.017,0.034,0.945,0.897,False,-0.203,0.344,1.5,142.5,177.48,12.0,0.84,5.22,0.116,sdboRWaWLyg,1581.0,273.0
72.92,7.0,9.92,9.28,1.394,0.09,0.475,0.0109,5.0,5.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,1.0,1.0,False,-0.408,0.286,0.088,13.79,11.57,4.88,0.05,3.27,0.19,gY060n5FcH0,2440.0,460.0
44.71,14.06,15.02,16.51,1.576,0.153,0.547,0.023,4.0,4.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.0,1.0,1.0,False,0.0,0.0,0.333,29.0,18.56,7.0,0.259,4.43,0.052,pSqS-w8OxNQ,1022.0,172.0
-92.02,63.11,32.26,66.58,1.745,0.174,0.57,0.2819,42.0,34.0,0.119,0.048,0.333,0.048,0.024,0.167,0.071,0.0,0.143,0.024,0.024,0.882,0.714,True,-0.385,0.577,0.5,38.25,65.38,5.5,0.4,4.2,0.085,a4r2xgYQ4Gw,933.0,149.0
-192.81,106.48,37.41,110.99,1.521,0.135,0.554,0.2082,56.0,47.0,0.054,0.107,0.036,0.161,0.0,0.054,0.071,0.018,0.482,0.0,0.018,0.83,0.696,False,-0.198,0.326,3.0,273.0,0.0,22.0,0.958,4.3,0.088,4JOucJhWvJU,1503.0,269.0
-4156.36,1630.17,130.36,1674.06,1.484,0.119,0.233,0.0164,69.0,46.0,0.029,0.0,0.159,0.116,0.014,0.029,0.014,0.087,0.551,0.0,0.0,0.761,0.507,False,-0.333,0.054,0.516,67.59,76.55,8.38,0.034,4.5,0.125,9nquNhUAju0,23288.0,4200.0
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,XnKjAqJNI9Q,63.0,10.0
-238.24,124.49,37.88,129.29,1.494,0.118,0.497,0.0892,28.0,23.0,0.071,0.0,0.179,0.107,0.0,0.0,0.214,0.107,0.321,0.0,0.0,0.913,0.75,False,-0.238,0.288,0.667,107.0,60.51,15.33,0.415,3.97,0.159,ZmvpFiaKAWY,1750.0,314.0
-206.25,114.07,29.31,118.62,1.403,0.072,0.572,0.1911,56.0,52.0,0.25,0.125,0.054,0.107,0.0,0.071,0.071,0.089,0.214,0.018,0.0,0.981,0.911,False,-0.194,0.419,1.0,43.14,46.5,7.29,0.205,3.44,0.152,h8pZlSo9q7o,1554.0,293.0
-131.83,80.59,32.81,83.27,1.64,0.137,0.589,0.1859,37.0,29.0,0.054,0.081,0.135,0.351,0.0,0.027,0.054,0.027,0.27,0.0,0.0,0.862,0.676,False,-0.164,0.443,0.0,100.0,138.59,10.5,0.455,2.94,0.065,h7O8mcQOv6Y,1210.0,198.0
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,VCRyqi5Vv84,63.0,10.0
-511.59,225.23,57.92,232.55,1.701,0.163,0.424,0.1361,80.0,53.0,0.062,0.075,0.0,0.287,0.175,0.0,0.05,0.1,0.237,0.013,0.0,0.774,0.512,False,-0.202,0.207,2.8,120.4,91.27,12.6,0.429,5.3,0.09,5KBzsvpvMME,3562.0,578.0
-181.53,106.15,31.69,111.59,1.327,0.092,0.485,0.2299,63.0,55.0,0.222,0.048,0.095,0.206,0.0,0.016,0.0,0.032,0.381,0.0,0.0,0.891,0.778,False,-0.15,0.358,0.444,31.44,21.61,6.22,0.141,3.9,0.233,lBcTR5OiS_E,1337.0,274.0
-2622.19,1042.31,92.18,1071.21,1.406,0.091,0.209,0.0108,29.0,23.0,0.069,0.034,0.379,0.034,0.0,0.103,0.034,0.034,0.31,0.0,0.0,0.739,0.586,False,-0.578,0.146,0.245,52.04,57.09,8.4,0.04,3.96,0.146,zXppZFV1fTg,14442.0,2679.0
-14882.44,5750.39,255.66,5899.65,1.539,0.133,0.126,0.0038,57.0,31.0,0.228,0.0,0.018,0.123,0.035,0.158,0.053,0.088,0.298,0.0,0.0,0.806,0.439,False,-0.27,0.013,0.722,59.13,100.44,7.89,0.007,4.79,0.105,sShFtn7dBKc,83772.0,15016.0
-80.77,68.75,17.12,72.55,1.264,0.034,0.635,0.2222,40.0,37.0,0.2,0.025,0.075,0.125,0.0,0.0,0.05,0.15,0.175,0.125,0.075,0.946,0.875,False,-0.159,0.429,0.0,92.5,129.4,9.0,0.464,4.98,0.13,nzN8so9SWCw,914.0,180.0
-87.59,68.45,25.25,72.21,1.405,0.087,0.601,0.1897,33.0,29.0,0.212,0.0,0.061,0.061,0.0,0.061,0.061,0.121,0.394,0.03,0.0,0.862,0.758,True,-0.278,0.5,3.0,177.0,0.0,11.0,0.875,9.27,0.186,Om0U4_PM0Wg,891.0,174.0
-3774.25,1481.98,137.95,1522.05,1.551,0.147,0.225,0.026,101.0,64.0,0.01,0.05,0.129,0.584,0.109,0.01,0.01,0.01,0.089,0.0,0.0,0.703,0.446,False,-0.409,0.071,1.96,158.76,230.57,11.84,0.071,7.22,0.113,O1eVLFX1CCc,22561.0,3848.0
60.39,9.84,11.77,12.31,1.489,0.113,0.667,0.0753,11.0,6.0,0.0,0.0,0.091,0.0,0.0,0.636,0.0,0.182,0.091,0.0,0.0,0.667,0.364,True,-0.353,0.529,0.143,21.0,12.03,7.71,0.219,3.0,0.061,rD21YoffHmI,845.0,144.0
-1195.78,491.57,74.48,505.87,1.534,0.124,0.31,0.0529,68.0,41.0,0.074,0.015,0.206,0.191,0.0,0.221,0.088,0.059,0.147,0.0,0.0,0.829,0.5,False,-0.167,0.084,0.957,56.65,75.11,8.17,0.078,3.86,0.104,C0jGfS0IeUY,7289.0,1279.0
-407.49,189.59,44.72,196.14,1.491,0.11,0.509,0.134,65.0,54.0,0.077,0.062,0.123,0.031,0.031,0.138,0.092,0.138,0.308,0.0,0.0,0.926,0.769,False,-0.268,0.228,1.2,99.4,108.21,10.6,0.402,3.9,0.137,-oJFHEByRPw,2649.0,484.0
-1015.56,424.21,61.67,436.7,1.444,0.097,0.365,0.0566,62.0,56.0,0.048,0.081,0.081,0.161,0.0,0.016,0.065,0.081,0.403,0.065,0.0,0.893,0.806,False,-0.282,0.127,0.583,93.58,123.61,9.92,0.207,3.92,0.136,wp8Csa2KLx0,5868.0,1093.0
67.95,7.51,10.25,9.75,1.462,0.104,0.385,0.0339,14.0,11.0,0.0,0.143,0.0,0.143,0.0,0.0,0.071,0.0,0.429,0.214,0.0,0.909,0.714,False,-0.217,0.273,0.034,14.69,9.03,5.34,0.068,2.99,0.162,xedc5Be-ZnI,2232.0,411.0
-427.15,200.28,42.29,208.55,1.339,0.092,0.419,0.0963,50.0,44.0,0.1,0.12,0.2,0.16,0.0,0.0,0.12,0.18,0.12,0.0,0.0,0.864,0.76,False,-0.282,0.263,0.056,29.56,29.8,5.78,0.08,3.13,0.194,gc0tTWagc0s,2611.0,519.0
-789.36,330.05,81.67,341.21,1.793,0.227,0.383,0.0792,66.0,51.0,0.136,0.03,0.258,0.091,0.061,0.061,0.091,0.015,0.258,0.0,0.0,0.804,0.621,False,-0.114,0.113,9.0,418.0,264.46,18.0,0.549,6.13,0.085,WR_MYsYtikg,5157.0,833.0
-554.38,249.83,40.59,258.9,1.307,0.067,0.371,0.0512,33.0,31.0,0.061,0.091,0.061,0.242,0.0,0.03,0.091,0.152,0.242,0.03,0.0,0.935,0.879,False,-0.17,0.167,0.25,34.15,38.16,7.15,0.087,3.04,0.173,ySZUR5TEgq0,3286.0,644.0
-31.07,43.68,25.25,47.71,1.552,0.143,0.657,0.0755,8.0,8.0,0.0,0.125,0.5,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.0,1.0,1.0,True,-0.476,0.714,0.0,26.75,26.81,7.25,0.353,2.73,0.121,EefMQdwxuKg,606.0,106.0
-397.29,188.17,38.81,194.98,1.37,0.081,0.445,0.1317,64.0,59.0,0.141,0.031,0.109,0.156,0.0,0.016,0.062,0.109,0.375,0.0,0.0,0.949,0.875,False,-0.233,0.204,0.571,71.43,76.13,9.71,0.25,4.04,0.136,oIaznPF1u1c,2487.0,485.0
-7417.01,2881.43,189.03,2957.46,1.562,0.143,0.168,0.0124,94.0,70.0,0.181,0.032,0.191,0.149,0.0,0.0,0.138,0.011,0.298,0.0,0.0,0.843,0.628,False,-0.24,0.022,0.84,102.12,96.09,10.95,0.026,4.96,0.083,D1UiscY-c9w,41720.0,7523.0
-10466.25,4051.28,244.29,4157.28,1.648,0.172,0.173,0.009,96.0,88.0,0.083,0.0,0.135,0.229,0.0,0.0,0.042,0.052,0.458,0.0,0.0,0.943,0.865,False,-0.214,0.035,1.383,114.28,143.75,10.37,0.018,5.22,0.073,-DgvdrXc3ko,61512.0,10567.0
-185.4,103.46,37.41,109.01,1.529,0.139,0.502,0.1308,34.0,25.0,0.294,0.0,0.265,0.059,0.0,0.029,0.0,0.059,0.206,0.0,0.088,0.88,0.647,False,-0.338,0.421,0.0,88.0,118.53,10.0,0.458,3.79,0.136,O--OeL5ux7o,1464.0,260.0
-197.74,114.62,23.73,120.01,1.219,0.044,0.448,0.1107,33.0,31.0,0.091,0.121,0.061,0.061,0.0,0.0,0.121,0.152,0.212,0.182,0.0,0.935,0.879,False,-0.323,0.463,0.1,30.6,29.76,6.5,0.131,3.51,0.212,xLjJk0dY2jM,1446.0,298.0
-773.62,329.59,64.12,340.42,1.523,0.136,0.39,0.0567,48.0,39.0,0.062,0.021,0.229,0.021,0.021,0.125,0.021,0.042,0.417,0.0,0.042,0.872,0.708,False,-0.257,0.21,1.0,108.38,71.12,11.0,0.183,4.05,0.114,daqVl--n0XQ,4696.0,845.0
81.18,5.41,10.72,8.02,1.317,0.073,0.379,0.0162,12.0,12.0,0.333,0.083,0.0,0.0,0.0,0.0,0.083,0.25,0.167,0.083,0.0,1.0,1.0,True,-0.703,0.533,0.161,13.57,8.43,5.09,0.03,3.0,0.158,M7-FQ9W3K90,3858.0,739.0
-775.82,331.14,58.52,341.11,1.489,0.111,0.424,0.0585,50.0,38.0,0.0,0.02,0.02,0.12,0.0,0.1,0.16,0.06,0.52,0.0,0.0,0.816,0.62,False,-0.315,0.177,0.5,107.38,118.36,11.12,0.173,5.64,0.091,W740hmEpkMs,4573.0,850.0
-178.76,102.78,33.89,107.69,1.438,0.112,0.496,0.1107,29.0,26.0,0.172,0.034,0.034,0.138,0.0,0.034,0.138,0.0,0.276,0.0,0.172,0.962,0.862,False,-0.135,0.333,0.0,38.71,17.39,9.86,0.241,3.01,0.17,x9BWVjKfET0,1426.0,261.0
-503.37,227.06,48.11,235.08,1.46,0.107,0.446,0.1487,87.0,74.0,0.069,0.253,0.023,0.046,0.057,0.057,0.126,0.138,0.161,0.069,0.0,0.905,0.77,False,-0.293,0.214,0.455,54.27,80.24,6.73,0.136,5.56,0.152,ymbpvsanMNk,3094.0,584.0
-1919.0,769.83,94.53,791.59,1.517,0.13,0.327,0.0296,59.0,46.0,0.119,0.0,0.186,0.017,0.017,0.051,0.034,0.169,0.356,0.017,0.034,0.848,0.661,False,-0.533,0.129,0.583,85.0,78.17,11.75,0.069,4.23,0.139,ROstH3irbws,11207.0,1989.0
-623.18,272.09,51.27,280.62,1.509,0.103,0.368,0.1029,72.0,56.0,0.083,0.153,0.181,0.083,0.0,0.028,0.042,0.139,0.292,0.0,0.0,0.839,0.653,False,-0.229,0.178,0.625,89.38,86.89,11.25,0.267,4.15,0.116,0DFBgSNk1J0,3953.0,698.0
-5394.52,2106.45,136.49,2162.32,1.459,0.101,0.209,0.0131,71.0,32.0,0.366,0.183,0.014,0.0,0.0,0.113,0.0,0.0,0.324,0.0,0.0,0.594,0.268,False,-0.25,0.028,1.078,86.06,95.01,9.3,0.026,5.12,0.108,K5IsxDcxM14,28932.0,5413.0
-2902.53,1151.59,83.62,1183.28,1.331,0.067,0.18,0.0123,73.0,60.0,0.164,0.041,0.041,0.247,0.014,0.041,0.068,0.233,0.123,0.0,0.027,0.9,0.74,False,-0.316,0.044,0.133,33.96,46.45,6.65,0.011,4.07,0.163,cp9XZ-HxZs0,29981.0,5920.0
71.74,6.91,36.93,8.94,1.42,0.087,0.122,0.0002,2.0,2.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,-0.517,0.018,0.149,14.96,10.6,5.13,0.002,3.17,0.147,1RNZCQZ0Jc8,66341.0,12262.0
-8923.9,3463.01,175.93,3553.87,1.437,0.103,0.158,0.0058,52.0,41.0,0.058,0.096,0.096,0.096,0.019,0.038,0.038,0.058,0.481,0.0,0.019,0.78,0.615,False,-0.405,0.044,0.545,64.11,67.34,9.35,0.014,4.35,0.15,Ztb_992bNfg,48314.0,8939.0
-8088.81,3137.36,215.27,3219.62,1.668,0.172,0.168,0.0092,75.0,55.0,0.133,0.013,0.227,0.067,0.0,0.107,0.093,0.027,0.333,0.0,0.0,0.873,0.64,False,-0.214,0.018,0.984,135.92,140.83,12.75,0.03,5.62,0.081,xrBV2Q8Hf-A,47853.0,8138.0
-242.26,127.79,30.53,132.09,1.409,0.071,0.462,0.1262,41.0,24.0,0.049,0.073,0.122,0.098,0.024,0.293,0.024,0.0,0.293,0.024,0.0,0.792,0.463,False,-0.322,0.333,0.2,66.2,62.13,8.4,0.344,4.56,0.118,ffe1PKuwM9Q,1711.0,325.0
41.24,12.37,13.48,13.67,1.723,0.168,0.65,0.0145,2.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,0.429,20.14,6.89,7.57,0.186,2.99,0.113,eevYyHrXEsk,882.0,138.0
-394.35,185.77,36.44,191.82,1.431,0.072,0.412,0.1263,60.0,44.0,0.067,0.05,0.317,0.283,0.017,0.0,0.033,0.067,0.167,0.0,0.0,0.818,0.6,False,-0.159,0.192,0.333,161.67,185.63,10.0,0.588,5.98,0.128,HBeaaPlf3RA,2657.0,475.0
46.38,13.4,14.36,14.97,1.577,0.132,0.385,0.0034,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.333,0.0,0.0,1.0,1.0,False,-0.667,0.333,0.545,26.88,17.13,7.67,0.054,3.21,0.104,BG6rRen2Mi0,5213.0,882.0
71.65,7.74,9.83,9.79,1.382,0.076,0.442,0.0157,7.0,6.0,0.0,0.0,0.143,0.286,0.0,0.0,0.286,0.143,0.143,0.0,0.0,0.833,0.714,False,-0.464,0.375,0.192,17.42,8.22,6.04,0.072,3.01,0.155,yKYEHMV6X2g,2327.0,453.0
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,_kdv1a1Ep44,930.0,127.0
-149.71,95.5,21.19,99.93,1.251,0.04,0.462,0.1862,46.0,37.0,0.109,0.152,0.109,0.196,0.022,0.0,0.022,0.087,0.283,0.022,0.0,0.757,0.609,False,-0.207,0.333,0.222,28.22,22.7,5.78,0.189,3.69,0.181,0037qEU7iHY,1167.0,247.0
51.57,11.13,13.31,13.79,1.591,0.156,0.475,0.0928,44.0,31.0,0.364,0.045,0.205,0.045,0.0,0.136,0.023,0.114,0.068,0.0,0.0,0.774,0.545,False,-0.271,0.234,0.348,20.87,11.75,6.52,0.121,3.06,0.108,r92eCFbknyQ,2727.0,472.0
-156.66,96.97,24.5,101.53,1.309,0.056,0.478,0.1639,40.0,32.0,0.05,0.05,0.1,0.2,0.05,0.225,0.025,0.1,0.2,0.0,0.0,0.875,0.7,False,-0.235,0.385,0.222,28.11,33.71,5.11,0.18,3.79,0.194,CN05CDyEf-o,1241.0,244.0
-460.5,209.9,47.38,217.1,1.493,0.113,0.447,0.1415,77.0,54.0,0.104,0.078,0.13,0.078,0.026,0.234,0.117,0.091,0.143,0.0,0.0,0.796,0.558,False,-0.19,0.188,0.8,109.4,78.36,11.4,0.342,4.34,0.113,nGpwOCgfxo4,2928.0,539.0
81.79,5.57,10.13,7.95,1.298,0.061,0.416,0.0359,27.0,25.0,0.111,0.074,0.111,0.074,0.0,0.074,0.037,0.148,0.296,0.074,0.0,0.92,0.852,False,-0.284,0.197,0.136,12.2,10.45,4.52,0.027,2.96,0.137,tkIfrPyh8vM,3902.0,770.0
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,HDzvaqdeqNA,63.0,10.0
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,BXwyANaoHms,63.0,10.0
-187.93,102.08,37.41,106.04,1.643,0.143,0.599,0.1445,37.0,32.0,0.108,0.0,0.378,0.054,0.0,0.027,0.081,0.054,0.243,0.0,0.054,0.906,0.784,False,-0.217,0.4,0.0,259.0,0.0,16.0,0.938,5.19,0.12,z4qP9D9RA3c,1589.0,254.0
-685.96,291.78,66.74,300.32,1.723,0.168,0.39,0.0876,66.0,53.0,0.106,0.0,0.439,0.167,0.0,0.0,0.061,0.061,0.167,0.0,0.0,0.849,0.682,False,-0.169,0.144,1.0,189.75,141.76,11.75,0.323,5.55,0.096,lnRLsPNrEdw,4820.0,748.0
70.85,7.05,13.13,8.99,1.43,0.096,0.429,0.0185,18.0,14.0,0.056,0.0,0.056,0.056,0.0,0.167,0.333,0.0,0.278,0.0,0.056,0.786,0.611,False,-0.243,0.117,0.106,15.26,11.44,5.82,0.028,2.93,0.107,xJ2oD_70mT4,5407.0,973.0
-81.62,65.14,25.98,68.14,1.454,0.098,0.65,0.2169,36.0,34.0,0.083,0.0,0.167,0.278,0.0,0.0,0.0,0.056,0.389,0.0,0.028,0.941,0.889,True,-0.359,0.564,2.0,167.0,0.0,25.0,0.909,3.01,0.066,gD-MmdNumI8,936.0,165.0
-493.25,224.16,38.81,231.18,1.413,0.068,0.535,0.2193,127.0,112.0,0.126,0.15,0.087,0.087,0.0,0.047,0.071,0.118,0.244,0.063,0.008,0.893,0.787,False,-0.222,0.181,0.357,43.07,39.15,8.21,0.167,3.38,0.126,f-cjbyoWhA4,3159.0,578.0
-104.64,72.57,29.92,76.22,1.522,0.122,0.567,0.1765,33.0,28.0,0.03,0.0,0.121,0.333,0.0,0.0,0.03,0.333,0.152,0.0,0.0,0.893,0.758,False,-0.113,0.404,0.0,95.5,43.13,16.5,0.542,3.26,0.11,wpj5L_nwkls,1026.0,186.0
-2127.08,854.75,66.74,879.21,1.277,0.057,0.232,0.0338,75.0,62.0,0.093,0.213,0.093,0.133,0.0,0.027,0.147,0.107,0.187,0.0,0.0,0.871,0.72,False,-0.254,0.069,0.064,16.5,14.08,5.16,0.016,2.71,0.19,wdY0jSBMY38,11046.0,2218.0
-286.04,143.58,34.42,148.68,1.459,0.082,0.519,0.1627,61.0,53.0,0.18,0.049,0.197,0.164,0.016,0.033,0.033,0.131,0.148,0.016,0.033,0.925,0.803,False,-0.084,0.238,0.5,191.5,183.14,13.5,0.485,5.47,0.089,N-eKjFN-Clg,2062.0,373.0
78.93,4.95,8.84,6.97,1.382,0.092,0.737,0.0263,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,False,0.0,0.0,0.125,10.0,4.6,4.62,0.222,2.45,0.225,OSo7y4Xhe3E,398.0,76.0
37.19,14.13,15.25,16.31,1.713,0.185,0.554,0.0812,16.0,11.0,0.0,0.0,0.438,0.0,0.0,0.0,0.0,0.0,0.562,0.0,0.0,0.818,0.562,False,-0.119,0.393,0.25,24.75,17.23,7.62,0.224,3.39,0.071,UG5B9lQRojc,1322.0,196.0
30.53,10.74,3.13,2.8,2.0,0.0,0.286,0.2857,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3.5,0.71,3.0,0.0,3.13,0.0,fiEzw1ECNnU,55.0,7.0
